post_id,account,platform,content_type,category,post_date,day_of_week,hour_of_day,month,likes,comments,shares,views,followers,engagement_rate,hashtag_count,has_emoji,post_length
POST_0702,@user_010,YouTube,Reel,Education,2024-06-04 19:39:00,Tuesday,19,6,2057.0,2354.0,1389.0,11711,399048,1.4535,,False,1918
POST_0703,@user_032,Twitter,Text,Business,2024-09-15 08:34:00,Sunday,8,9,4236.0,8028.0,5640.0,20762,424901,4.2137,27.0,True,139
POST_0704,@user_029,YouTube,Video,Entertainment,2024-06-10 12:28:00,Monday,12,6,10627.0,3154.0,4704.0,126354,19364,95.4606,1.0,True,1251
POST_0705,@user_009,Twitter,Story,Entertainment,2024-06-08 22:24:00,Saturday,22,6,6130.0,2604.0,2655.0,19876,401061,2.8397,3.0,False,1934
POST_0706,@user_033,YouTube,Reel,Food,2024-01-29 12:16:00,Monday,12,1,14650.0,4004.0,5571.0,62721,310377,7.805,12.0,False,1175
POST_0707,@user_038,Facebook,Video,Tech,2024-01-24 04:53:00,Wednesday,4,1,4254.0,4874.0,9377.0,6426,183411,10.0894,25.0,True,1407
POST_0708,@user_023,YouTube,Video,Entertainment,2024-07-01 13:22:00,Monday,13,7,1144.0,289.0,598.0,16409,347180,0.585,7.0,True,971
POST_0709,@user_045,Facebook,Reel,Fashion,2024-02-03 09:07:00,Saturday,9,2,2533.0,2100.0,5249.0,20104,89513,11.0397,0.0,False,163
POST_0710,@user_037,YouTube,Poll,Entertainment,2024-09-20 13:17:00,Friday,13,9,995.0,147.0,419.0,5312,365382,0.4272,15.0,True,1306
POST_0711,@user_021,YouTube,Reel,Entertainment,2024-10-20 03:51:00,Sunday,3,10,7902.0,8803.0,7597.0,157561,52958,45.8892,22.0,True,1386
POST_0712,@user_011,YouTube,Reel,Education,2024-11-10 09:23:00,Sunday,9,11,9109.0,4601.0,5938.0,58853,106279,18.4872,15.0,True,886
POST_0713,@user_020,Facebook,Text,Tech,2024-10-20 12:51:00,Sunday,12,10,3809.0,1633.0,5389.0,5737,327955,3.3026,23.0,True,398
POST_0714,@user_005,TikTok,Text,Fitness,2024-10-17 16:30:00,Thursday,16,10,11121.0,7242.0,3860.0,108797,110463,20.118,11.0,True,1246
POST_0715,@user_043,TikTok,Text,Entertainment,2024-10-03 10:12:00,Thursday,10,10,11516.0,1502.0,2590.0,59428,211421,7.3824,8.0,False,749
POST_0716,@user_037,Instagram,Poll,Food,2024-09-12 06:42:00,Thursday,6,9,17546.0,,3752.0,39199,140975,16.7207,29.0,False,255
POST_0717,@user_030,TikTok,Image,Education,2024-03-16 07:09:00,Saturday,7,3,12299.0,3593.0,8097.0,103258,443063,5.4144,13.0,False,1315
POST_0718,@user_027,Instagram,Poll,Travel,2024-05-16 09:41:00,Thursday,9,5,3013.0,939.0,1280.0,20315,134951,3.877,21.0,True,1672
POST_0719,@user_013,Twitter,Video,Food,2024-01-15 07:51:00,Monday,7,1,6039.0,,12723.0,15357,243853,9.7079,15.0,False,1738
POST_0720,@user_018,Instagram,Image,Food,2024-03-10 00:16:00,Sunday,0,3,7101.0,1153.0,1501.0,12429,345833,2.8207,17.0,True,182
POST_0721,@user_006,YouTube,Video,Tech,2024-06-09 19:19:00,Sunday,19,6,1081.0,1471.0,355.0,6371,472660,0.615,30.0,False,1498
POST_0722,@user_016,Instagram,Story,Food,2024-02-27 18:47:00,Tuesday,18,2,5356.0,5746.0,2335.0,33218,489626,2.7443,3.0,False,2043
POST_0723,@user_050,Instagram,Image,Fashion,2024-06-09 10:53:00,Sunday,10,6,20733.0,6073.0,1949.0,55326,387024,7.4298,12.0,True,1742
POST_0724,@user_012,Twitter,Image,Fashion,2024-04-19 08:28:00,Friday,8,4,7035.0,8832.0,4887.0,31029,133829,15.5078,27.0,True,2018
POST_0725,@user_021,TikTok,Text,Fashion,2024-10-06 13:30:00,Sunday,13,10,11699.0,1839.0,5725.0,24363,146112,13.1837,28.0,True,1496
POST_0726,@user_020,YouTube,Poll,Education,2024-01-11 20:57:00,Thursday,20,1,436.0,836.0,77.0,8212,441674,0.3054,23.0,True,991
POST_0727,@user_020,Facebook,Reel,Entertainment,2024-11-23 22:23:00,Saturday,22,11,2037.0,419.0,4289.0,3139,280947,2.4008,27.0,True,1822
POST_0728,@user_017,YouTube,Video,Entertainment,2024-06-03 02:59:00,Monday,2,6,3371.0,2299.0,1246.0,16319,156435,4.421,6.0,True,1807
POST_0729,@user_003,Facebook,Poll,Entertainment,2024-05-20 02:52:00,Monday,2,5,9700.0,7223.0,4983.0,22608,247487,8.8514,23.0,False,1372
POST_0730,@user_045,YouTube,Video,Food,2024-05-13 16:04:00,Monday,16,5,8873.0,7034.0,2864.0,52762,221157,8.4876,19.0,False,1866
POST_0731,@user_041,Instagram,Video,Food,2024-08-15 20:08:00,Thursday,20,8,287.0,136.0,104.0,647,210562,0.2503,6.0,False,1295
POST_0732,@user_011,TikTok,Video,Fashion,2024-05-07 16:45:00,Tuesday,16,5,5063.0,2310.0,5388.0,57544,444551,2.8705,19.0,False,1318
POST_0733,@user_017,YouTube,Story,Food,2024-03-29 21:37:00,Friday,21,3,8384.0,3714.0,3515.0,81131,419683,3.7202,9.0,True,355
POST_0734,@user_026,YouTube,Text,Food,2024-07-12 18:14:00,Friday,18,7,265.0,450.0,397.0,3592,497582,0.2235,0.0,True,374
POST_0735,@user_045,YouTube,Image,Fitness,2024-03-27 01:25:00,Wednesday,1,3,11171.0,6371.0,6915.0,33808,315278,7.7573,8.0,True,374
POST_0736,@user_001,Facebook,Image,Fashion,2024-09-26 13:49:00,Thursday,13,9,4719.0,4588.0,5600.0,22081,434221,3.433,,False,495
POST_0737,@user_013,Twitter,Poll,Travel,2024-05-16 09:47:00,Thursday,9,5,8370.0,3764.0,13998.0,25183,200816,13.0129,4.0,False,856
POST_0738,@user_047,TikTok,Image,Fitness,2024-12-12 06:26:00,Thursday,6,12,6836.0,3215.0,7460.0,59749,214684,8.1566,25.0,True,127
POST_0739,@user_040,Facebook,Text,Travel,2024-08-18 07:23:00,Sunday,7,8,11282.0,4838.0,18113.0,27629,359253,9.5289,20.0,False,361
POST_0740,@user_021,Instagram,Story,Food,2024-12-20 12:43:00,Friday,12,12,7197.0,2341.0,637.0,23314,374493,2.717,12.0,False,1059
POST_0741,@user_004,Instagram,Video,Tech,2024-06-19 07:30:00,Wednesday,7,6,5346.0,1964.0,1206.0,44256,318414,2.6745,30.0,True,31
POST_0742,@user_020,Facebook,Reel,Entertainment,2024-07-21 21:23:00,Sunday,21,7,3141.0,1599.0,3569.0,5764,468283,1.7744,17.0,True,744
POST_0743,@user_022,Facebook,Image,Business,2024-08-27 04:05:00,Tuesday,4,8,7754.0,2818.0,4776.0,6688,372878,4.1161,16.0,False,590
POST_0744,@user_003,Facebook,Video,Education,2024-03-06 15:55:00,Wednesday,15,3,5971.0,3365.0,4282.0,3964,392574,3.4689,11.0,False,1168
POST_0745,@user_034,Facebook,Reel,Fitness,2024-06-09 13:57:00,Sunday,13,6,3792.0,460.0,4256.0,10623,165935,5.1273,23.0,False,629
POST_0746,@user_004,TikTok,Poll,Business,2024-04-06 04:03:00,Saturday,4,4,9545.0,1552.0,8155.0,84644,96518,19.9465,1.0,False,1075
POST_0747,@user_028,Twitter,Poll,Business,2024-02-29 15:02:00,Thursday,15,2,5919.0,13010.0,3266.0,22438,187419,11.8424,22.0,False,1884
POST_0748,@user_008,YouTube,Video,Food,2024-06-27 02:13:00,Thursday,2,6,7051.0,5802.0,1268.0,81547,95215,14.8306,26.0,True,2093
POST_0749,@user_038,Facebook,Reel,Travel,2024-01-03 16:49:00,Wednesday,16,1,9199.0,4272.0,4174.0,31953,95170,18.5405,13.0,True,1018
POST_0750,@user_022,YouTube,Poll,Fashion,2024-01-14 09:43:00,Sunday,9,1,1342.0,,793.0,39437,207158,1.6388,11.0,True,1335
POST_0751,@user_030,Twitter,Video,Fashion,2024-12-28 21:30:00,Saturday,21,12,7047.0,11418.0,,26729,329939,7.8563,30.0,False,33
POST_0752,@user_021,Facebook,Video,Business,2024-10-18 04:13:00,Friday,4,10,982.0,771.0,1823.0,783,420747,0.8499,20.0,False,1333
POST_0753,@user_036,Instagram,Poll,Fashion,2024-11-04 12:05:00,Monday,12,11,12444.0,1017.0,1999.0,21722,134279,11.5133,5.0,True,1643
POST_0754,@user_011,Instagram,Video,Travel,2024-07-17 12:18:00,Wednesday,12,7,3033.0,903.0,897.0,9545,63730,7.5836,9.0,False,1780
POST_0755,@user_023,Facebook,Poll,Food,2024-12-06 03:53:00,Friday,3,12,7334.0,2820.0,2009.0,19289,269277,4.5169,6.0,False,1834
POST_0756,@user_037,YouTube,Story,Fitness,2024-11-03 13:05:00,Sunday,13,11,5723.0,5069.0,5105.0,66372,425694,3.7344,11.0,True,1788
POST_0757,@user_033,YouTube,Video,Tech,2024-06-23 14:43:00,Sunday,14,6,1780.0,2500.0,3678.0,55244,340034,2.3404,21.0,True,2038
POST_0758,@user_019,TikTok,Poll,Fashion,2024-08-27 13:05:00,Tuesday,13,8,25878.0,6010.0,6270.0,107254,157992,24.1519,4.0,True,1240
POST_0759,@user_019,Twitter,Reel,Entertainment,2024-10-18 01:35:00,Friday,1,10,1453.0,656.0,1524.0,3056,481430,0.7546,1.0,True,2101
POST_0760,@user_030,YouTube,Story,Fashion,2024-12-04 23:36:00,Wednesday,23,12,4450.0,5776.0,699.0,53501,186862,5.8466,,True,2072
POST_0761,@user_012,Instagram,Video,Business,2024-04-03 12:02:00,Wednesday,12,4,,,157.0,6133,218735,1.1877,28.0,False,1295
POST_0762,@user_049,TikTok,Poll,Business,2024-12-09 14:39:00,Monday,14,12,15704.0,3697.0,6110.0,54188,179457,14.2157,30.0,True,874
POST_0763,@user_044,Twitter,Video,Fitness,2024-02-24 13:34:00,Saturday,13,2,318.0,342.0,420.0,1442,3565,30.2945,,True,64
POST_0764,@user_030,Twitter,Poll,Business,2024-12-20 12:55:00,Friday,12,12,4238.0,5976.0,16946.0,39841,159254,17.0545,19.0,False,1627
POST_0765,@user_009,Facebook,Video,Food,2024-01-08 06:07:00,Monday,6,1,471.0,95.0,154.0,1657,365421,0.197,6.0,True,867
POST_0766,@user_042,YouTube,Poll,Food,2024-05-03 13:53:00,Friday,13,5,7408.0,2965.0,5767.0,126140,100594,16.0447,2.0,False,1908
POST_0767,@user_002,Twitter,Story,Entertainment,2024-02-29 05:57:00,Thursday,5,2,2422.0,1890.0,918.0,13102,387834,1.3485,22.0,False,1996
POST_0768,@user_038,YouTube,Video,Business,2024-05-04 06:18:00,Saturday,6,5,7158.0,9390.0,7012.0,131106,435371,5.4115,26.0,False,218
POST_0769,@user_041,Facebook,Video,Fashion,2024-12-31 13:26:00,Tuesday,13,12,5620.0,2939.0,10614.0,27857,386941,4.955,18.0,False,161
POST_0770,@user_033,YouTube,Story,Business,2024-10-29 23:39:00,Tuesday,23,10,14705.0,2819.0,1960.0,156596,122085,15.9594,22.0,True,2173
POST_0771,@user_036,Instagram,Story,Education,2024-02-02 08:57:00,Friday,8,2,13878.0,4570.0,993.0,35349,466665,4.1659,15.0,True,2036
POST_0772,@user_029,TikTok,Poll,Education,2024-12-23 13:01:00,Monday,13,12,9460.0,2251.0,3718.0,15085,151500,10.1842,23.0,True,1932
POST_0773,@user_033,Facebook,Story,Travel,2024-04-22 18:58:00,Monday,18,4,5753.0,1956.0,5816.0,20852,483754,2.7958,19.0,False,547
POST_0774,@user_027,Facebook,Poll,Entertainment,2024-12-10 20:47:00,Tuesday,20,12,4752.0,4758.0,3291.0,16886,417818,3.0638,15.0,True,858
POST_0775,@user_043,Facebook,Poll,Fashion,2024-09-04 04:11:00,Wednesday,4,9,5106.0,785.0,745.0,7111,82453,8.0482,19.0,False,423
POST_0776,@user_016,YouTube,Story,Fitness,2024-04-17 17:03:00,Wednesday,17,4,254.0,,457.0,5428,188607,0.6575,28.0,False,1472
POST_0777,@user_005,Twitter,Image,Tech,2024-06-21 13:07:00,Friday,13,6,1991.0,3724.0,8819.0,4055,63775,22.7895,17.0,True,2002
POST_0778,@user_050,Facebook,Text,Education,2024-01-24 17:17:00,Wednesday,17,1,2695.0,1632.0,3606.0,3949,447931,1.771,,True,216
POST_0779,@user_007,YouTube,Story,Fashion,2024-11-08 19:50:00,Friday,19,11,2701.0,612.0,521.0,33697,432308,0.8869,17.0,True,2087
POST_0780,@user_014,Instagram,Image,Fashion,2024-07-04 05:46:00,Thursday,5,7,9859.0,639.0,806.0,13893,371781,3.0405,14.0,False,416
POST_0781,@user_022,Twitter,Poll,Education,2024-03-11 03:54:00,Monday,3,3,1825.0,2353.0,1643.0,9942,230719,2.523,13.0,True,1014
POST_0782,@user_033,YouTube,Text,Fitness,2024-03-28 02:17:00,Thursday,2,3,9286.0,5717.0,4445.0,33379,375470,5.1796,24.0,False,1487
POST_0783,@user_015,Twitter,Image,Entertainment,2024-03-11 13:26:00,Monday,13,3,8297.0,10757.0,17083.0,29640,471344,7.6668,14.0,False,131
POST_0784,@user_046,YouTube,Image,Tech,2024-09-21 02:05:00,Saturday,2,9,10186.0,4807.0,1609.0,79633,165548,10.0285,12.0,True,1787
POST_0785,@user_043,Instagram,Story,Tech,2024-11-24 04:57:00,Sunday,4,11,19087.0,5409.0,2736.0,18366,30808,88.3926,20.0,False,1727
POST_0786,@user_047,YouTube,Poll,Fitness,2024-06-09 11:00:00,Sunday,11,6,4455.0,6029.0,2993.0,60316,472468,2.8525,16.0,True,1664
POST_0787,@user_035,YouTube,Poll,Travel,2024-11-15 19:41:00,Friday,19,11,5793.0,4760.0,,109154,366175,4.7232,11.0,False,818
POST_0788,@user_035,Facebook,Video,Tech,2024-06-20 12:46:00,Thursday,12,6,2818.0,,3021.0,3385,273376,2.5423,17.0,False,885
POST_0789,@user_034,Instagram,Reel,Fitness,2024-06-23 20:10:00,Sunday,20,6,1112.0,219.0,145.0,3140,15123,9.76,28.0,False,998
POST_0790,@user_033,Facebook,Poll,Entertainment,2024-02-26 23:03:00,Monday,23,2,8982.0,1249.0,10629.0,10267,136687,15.2611,20.0,False,517
POST_0791,@user_029,Instagram,Poll,Fashion,2024-06-01 18:47:00,Saturday,18,6,394.0,37.0,52.0,1282,238079,0.2029,10.0,True,2194
POST_0792,@user_020,TikTok,Image,Education,2024-05-25 21:50:00,Saturday,21,5,10270.0,5961.0,25074.0,68121,353048,11.6995,4.0,False,2138
POST_0793,@user_034,Twitter,Video,Education,2024-10-25 06:52:00,Friday,6,10,6206.0,5594.0,12657.0,12486,238689,10.2464,3.0,True,1753
POST_0794,@user_004,YouTube,Video,Fashion,2024-08-05 04:30:00,Monday,4,8,2283.0,1507.0,607.0,25915,234418,1.8757,2.0,False,2165
POST_0795,@user_017,YouTube,Reel,Entertainment,2024-10-26 15:40:00,Saturday,15,10,9785.0,8683.0,5942.0,106769,231228,10.5567,22.0,False,1717
POST_0796,@user_032,Twitter,Image,Food,2024-12-30 14:08:00,Monday,14,12,3102.0,6316.0,9782.0,17214,453102,4.2375,16.0,True,880
POST_0797,@user_048,YouTube,Story,Tech,2024-03-21 17:23:00,Thursday,17,3,2460.0,1774.0,903.0,20712,315911,1.6261,27.0,False,461
POST_0798,@user_003,Instagram,Text,Fitness,2024-09-24 04:07:00,Tuesday,4,9,13559.0,3731.0,1184.0,43893,160368,11.5198,11.0,False,1214
POST_0799,@user_010,YouTube,Video,Food,2024-10-28 13:03:00,Monday,13,10,9378.0,3080.0,2177.0,62844,466622,3.1364,9.0,True,759
POST_0800,@user_036,YouTube,Video,Fashion,2024-06-27 02:55:00,Thursday,2,6,1665.0,1128.0,179.0,9584,219429,1.3544,15.0,False,1862
POST_0801,@user_047,Facebook,Story,Business,2024-11-06 04:48:00,Wednesday,4,11,2379.0,1301.0,1354.0,8209,265141,1.8986,20.0,False,1852
POST_0802,@user_006,YouTube,Image,Education,2024-11-15 21:39:00,Friday,21,11,9607.0,8068.0,6031.0,110378,203522,11.6479,7.0,False,1398
POST_0803,@user_048,TikTok,Video,Business,2024-05-22 20:05:00,Wednesday,20,5,7024.0,2124.0,1992.0,53793,371280,3.0004,0.0,False,517
POST_0804,@user_040,TikTok,Video,Travel,2024-10-04 18:48:00,Friday,18,10,1601.0,857.0,915.0,7836,299472,1.1263,16.0,True,1959
POST_0805,@user_043,TikTok,Video,Fashion,2024-09-29 05:01:00,Sunday,5,9,6837.0,855.0,9837.0,92424,412987,4.2444,6.0,True,1829
POST_0806,@user_026,Instagram,Reel,Education,2024-10-28 01:31:00,Monday,1,10,887.0,125.0,50.0,936,178735,0.5942,13.0,True,1709
POST_0807,@user_025,Instagram,Reel,Education,2024-05-11 02:07:00,Saturday,2,5,1518.0,1195.0,289.0,6620,284548,1.055,5.0,False,599
POST_0808,@user_010,Twitter,Text,Fashion,2024-06-06 13:43:00,Thursday,13,6,1056.0,1882.0,5058.0,10196,31387,25.4755,19.0,False,753
POST_0809,@user_020,Instagram,Poll,Tech,2024-07-18 03:20:00,Thursday,3,7,,391.0,572.0,7361,216938,1.6009,28.0,False,1066
POST_0810,@user_013,YouTube,Video,Tech,2024-05-02 19:37:00,Thursday,19,5,2869.0,5315.0,2667.0,52595,258963,4.1902,16.0,False,481
POST_0811,@user_030,Facebook,Video,Education,2024-10-10 13:04:00,Thursday,13,10,6496.0,3835.0,9543.0,23089,15655,126.9499,13.0,True,86
POST_0812,@user_016,Facebook,Reel,Fashion,2024-10-11 20:50:00,Friday,20,10,2577.0,628.0,2482.0,4480,160204,3.5498,18.0,False,1836
POST_0813,@user_010,Instagram,Poll,Travel,2024-07-10 17:10:00,Wednesday,17,7,9448.0,2103.0,1221.0,9243,282323,4.5239,30.0,False,1860
POST_0814,@user_040,Instagram,Video,Business,2024-05-28 20:10:00,Tuesday,20,5,355.0,39.0,41.0,490,32049,1.3573,29.0,False,1129
POST_0815,@user_023,TikTok,Text,Entertainment,2024-11-19 06:37:00,Tuesday,6,11,28224.0,3129.0,,196139,147988,28.5172,1.0,True,2197
POST_0816,@user_006,TikTok,Video,Fitness,2024-07-21 22:07:00,Sunday,22,7,3956.0,1584.0,3325.0,13341,380647,2.3289,17.0,False,1779
POST_0817,@user_044,Twitter,Reel,Education,2024-06-24 20:16:00,Monday,20,6,7941.0,3073.0,12037.0,24696,143637,16.0481,7.0,False,1409
POST_0818,@user_002,Twitter,Story,Education,2024-12-20 04:41:00,Friday,4,12,203.0,309.0,228.0,241,319679,0.2315,15.0,True,49
POST_0819,@user_049,Twitter,Story,Business,2024-07-20 17:05:00,Saturday,17,7,1430.0,1622.0,3759.0,6299,282907,2.4075,,False,515
POST_0820,@user_025,Facebook,Story,Education,2024-03-31 22:00:00,Sunday,22,3,2944.0,1153.0,1796.0,7011,243084,2.4243,11.0,True,1830
POST_0821,@user_049,Instagram,Image,Tech,2024-05-23 21:58:00,Thursday,21,5,8502.0,1394.0,2635.0,41193,100907,12.4184,2.0,False,915
POST_0822,@user_003,Twitter,Story,Education,2024-05-23 15:57:00,Thursday,15,5,2595.0,1498.0,4882.0,15272,4241,211.6246,,False,464
POST_0823,@user_011,Facebook,Reel,Business,2024-10-09 06:42:00,Wednesday,6,10,13085.0,2865.0,3034.0,32021,352913,5.3792,21.0,True,277
POST_0824,@user_009,TikTok,Image,Fashion,2024-05-12 18:54:00,Sunday,18,5,8803.0,2626.0,10698.0,24907,462399,4.7853,16.0,False,795
POST_0825,@user_044,Instagram,Poll,Fitness,2024-10-13 14:00:00,Sunday,14,10,12928.0,1183.0,1575.0,45499,336550,4.6608,21.0,True,1333
POST_0826,@user_008,YouTube,Story,Fitness,2024-12-14 16:29:00,Saturday,16,12,8527.0,11202.0,5017.0,76014,190015,13.0232,16.0,True,929
POST_0827,@user_035,Instagram,Text,Entertainment,2024-08-17 10:00:00,Saturday,10,8,6224.0,,1440.0,12659,102530,9.6069,10.0,True,113
POST_0828,@user_005,Twitter,Poll,Entertainment,2024-05-07 06:10:00,Tuesday,6,5,3465.0,5573.0,,20288,163451,13.2345,2.0,True,124
POST_0829,@user_038,YouTube,Story,Tech,2024-11-16 10:53:00,Saturday,10,11,6186.0,1008.0,1272.0,62753,130079,6.5084,3.0,False,986
POST_0830,@user_034,Facebook,Video,Education,2024-05-01 02:49:00,Wednesday,2,5,6503.0,1137.0,12169.0,22657,401107,4.9386,3.0,False,521
POST_0831,@user_025,Instagram,Video,Tech,2024-06-09 22:04:00,Sunday,22,6,3653.0,365.0,903.0,11445,33007,14.909,29.0,False,234
POST_0832,@user_005,Facebook,Reel,Entertainment,2024-02-22 21:03:00,Thursday,21,2,11593.0,6682.0,15404.0,21570,27869,120.8475,9.0,False,1655
POST_0833,@user_015,Instagram,Reel,Entertainment,2024-11-02 21:39:00,Saturday,21,11,290.0,194.0,122.0,2214,238218,0.2544,12.0,False,1763
POST_0834,@user_022,TikTok,Reel,Fashion,2024-11-29 21:50:00,Friday,21,11,917.0,221.0,1574.0,12479,238566,1.1368,16.0,False,798
POST_0835,@user_039,Instagram,Video,Tech,2024-12-31 02:37:00,Tuesday,2,12,7811.0,1939.0,1074.0,18292,474650,2.2804,18.0,True,2094
POST_0836,@user_031,Facebook,Text,Entertainment,2024-11-13 14:11:00,Wednesday,14,11,,2442.0,5596.0,5099,72680,18.9241,25.0,True,257
POST_0837,@user_033,Twitter,Text,Entertainment,2024-11-29 11:19:00,Friday,11,11,7066.0,13418.0,10069.0,17659,464611,6.576,17.0,True,613
POST_0838,@user_019,YouTube,Text,Education,2024-07-07 00:33:00,Sunday,0,7,8295.0,4871.0,2877.0,105902,345312,4.6459,21.0,True,244
POST_0839,@user_028,Twitter,Reel,Tech,2024-06-25 06:12:00,Tuesday,6,6,4047.0,3707.0,2822.0,4572,412204,2.5657,2.0,False,785
POST_0840,@user_039,YouTube,Poll,Business,2024-12-20 10:54:00,Friday,10,12,,6344.0,8124.0,140806,297297,9.4855,30.0,False,1237
POST_0841,@user_007,YouTube,Text,Food,2024-08-20 01:31:00,Tuesday,1,8,5954.0,2014.0,2743.0,31205,482820,2.2184,0.0,True,953
POST_0842,@user_016,YouTube,Reel,Travel,2024-09-03 23:49:00,Tuesday,23,9,10041.0,5297.0,2207.0,46797,423742,4.1405,23.0,False,850
POST_0843,@user_024,YouTube,Image,Tech,2024-01-06 02:22:00,Saturday,2,1,456.0,694.0,204.0,9332,291318,0.4648,3.0,True,1200
POST_0844,@user_003,YouTube,Image,Education,2024-01-16 06:12:00,Tuesday,6,1,3747.0,4706.0,4045.0,79840,91802,13.6141,7.0,False,723
POST_0845,@user_012,Facebook,Reel,Travel,2024-04-10 00:11:00,Wednesday,0,4,,1305.0,1611.0,12776,477942,1.7492,3.0,True,572
POST_0846,@user_022,YouTube,Poll,Fashion,2024-04-17 09:29:00,Wednesday,9,4,3834.0,2940.0,529.0,33705,194298,3.7587,25.0,False,711
POST_0847,@user_046,TikTok,Reel,Entertainment,2024-02-03 03:09:00,Saturday,3,2,2325.0,2274.0,2092.0,37815,417255,1.6036,6.0,True,2191
POST_0848,@user_021,YouTube,Poll,Education,2024-11-02 13:40:00,Saturday,13,11,1823.0,4101.0,1643.0,77250,483376,1.5654,1.0,True,1214
POST_0849,@user_004,Twitter,Text,Travel,2024-11-18 08:55:00,Monday,8,11,2583.0,1788.0,6202.0,11315,446932,2.3657,16.0,False,867
POST_0850,@user_011,Instagram,Story,Fashion,2024-09-17 12:48:00,Tuesday,12,9,,5355.0,1384.0,42370,196723,12.7646,15.0,False,743
POST_0851,@user_034,Facebook,Poll,Education,2024-12-21 15:45:00,Saturday,15,12,3162.0,1837.0,16595.0,14368,248885,8.6763,8.0,False,159
POST_0852,@user_029,Twitter,Image,Travel,2024-04-30 12:13:00,Tuesday,12,4,5202.0,7870.0,13638.0,26010,223334,11.9597,28.0,False,653
POST_0853,@user_009,Facebook,Text,Fashion,2024-02-13 09:28:00,Tuesday,9,2,,1568.0,8179.0,9920,184826,8.0497,7.0,True,1915
POST_0854,@user_028,TikTok,Reel,Education,2024-08-18 14:27:00,Sunday,14,8,6579.0,3480.0,15559.0,112632,193182,13.2611,25.0,False,1308
POST_0855,@user_012,Facebook,Story,Tech,2024-08-14 07:16:00,Wednesday,7,8,973.0,923.0,890.0,1143,188768,1.4759,28.0,True,1216
POST_0856,@user_018,TikTok,Reel,Fashion,2024-04-26 03:07:00,Friday,3,4,4856.0,1014.0,3010.0,7905,189367,4.6893,1.0,True,1377
POST_0857,@user_017,Twitter,Poll,Education,2024-06-03 23:52:00,Monday,23,6,5105.0,5772.0,8552.0,16428,100451,19.3418,22.0,True,1079
POST_0858,@user_023,Instagram,Text,Fitness,2024-07-25 12:52:00,Thursday,12,7,21620.0,4579.0,3020.0,72207,397808,7.345,20.0,True,1943
POST_0859,@user_015,TikTok,Image,Entertainment,2024-04-26 23:47:00,Friday,23,4,12818.0,2102.0,7503.0,46510,249242,8.9965,7.0,False,1899
POST_0860,@user_013,Facebook,Video,Education,2024-08-07 22:26:00,Wednesday,22,8,2087.0,2170.0,6794.0,12847,230495,4.7945,14.0,True,1544
POST_0861,@user_020,Twitter,Reel,Food,2024-01-05 15:51:00,Friday,15,1,3557.0,6560.0,5237.0,29944,178664,8.5938,7.0,False,1753
POST_0862,@user_021,YouTube,Poll,Fitness,2024-10-27 00:36:00,Sunday,0,10,1340.0,693.0,598.0,11210,483969,0.5436,4.0,True,1362
POST_0863,@user_025,TikTok,Poll,Entertainment,2024-04-14 12:04:00,Sunday,12,4,26429.0,2042.0,12771.0,165647,203102,20.3061,6.0,False,454
POST_0864,@user_041,Facebook,Reel,Business,2024-06-04 02:10:00,Tuesday,2,6,2123.0,820.0,3615.0,2388,354334,1.8508,17.0,True,141
POST_0865,@user_012,TikTok,Story,Tech,2024-04-11 02:58:00,Thursday,2,4,,5229.0,13283.0,117218,149302,23.8711,6.0,True,1202
POST_0866,@user_004,TikTok,Video,Business,2024-07-07 16:00:00,Sunday,16,7,5541.0,966.0,5674.0,51195,171822,7.0893,,False,1611
POST_0867,@user_035,Twitter,Video,Food,2024-08-02 15:47:00,Friday,15,8,569.0,,2027.0,4867,204444,2.1502,30.0,True,542
POST_0868,@user_046,Twitter,Text,Entertainment,2024-12-06 15:10:00,Friday,15,12,10462.0,5336.0,3383.0,39608,492887,3.8916,9.0,True,2068
POST_0869,@user_001,YouTube,Text,Travel,2024-03-14 14:04:00,Thursday,14,3,8691.0,6821.0,5758.0,113535,317614,6.6968,25.0,True,2163
POST_0870,@user_030,Facebook,Reel,Business,2024-08-24 18:02:00,Saturday,18,8,2458.0,933.0,1826.0,3308,151448,3.4447,20.0,False,1430
POST_0871,@user_027,Facebook,Story,Food,2024-05-07 05:57:00,Tuesday,5,5,3525.0,4217.0,5084.0,25574,240533,5.3323,12.0,True,401
POST_0872,@user_016,YouTube,Poll,Tech,2024-03-21 08:56:00,Thursday,8,3,11260.0,8036.0,3779.0,43534,153534,15.0292,21.0,True,899
